year,experience_ord,role_encoded,num_skills,skill_count,avg_skill_trend_score,demand_index,salary_vs_median,salary_cagr_5yr,future_proof,salary_usd,automation_risk,job_role,experience_level,risk_label
2023,5,9,4,4,6.8,105.3,1.271,0.061,0,325030.0,0.609,DevOps Engineer,Principal,High Risk
2019,1,19,3,3,6.97,96.7,0.778,0.0467,0,85160.0,0.805,SEO Specialist,Entry,Critical Risk
2020,4,15,4,4,5.35,105.5,1.178,0.0728,0,271077.0,0.937,Machine Learning Engineer,Lead,Critical Risk
2022,1,14,5,5,7.3,97.4,0.878,0.0167,0,96140.0,0.762,IT Support Specialist,Entry,Critical Risk
2022,3,3,3,3,6.0,130.0,0.849,0.072,0,165036.0,0.98,Business Analyst,Senior,Critical Risk
2021,5,5,6,6,6.13,110.9,0.96,0.0492,0,245431.0,0.98,Content Strategist,Principal,Critical Risk
2025,3,20,6,6,7.23,96.5,1.257,0.0651,1,244372.0,0.323,SQL Developer,Senior,Moderate Risk
2022,4,1,5,5,4.64,133.4,0.799,0.0589,0,183689.0,0.98,Accountant,Lead,Critical Risk
2020,3,8,4,4,5.55,109.1,1.124,0.0881,0,218559.0,0.98,Data Scientist,Senior,Critical Risk
2019,4,0,3,3,2.0,99.4,0.988,0.0761,0,227224.0,0.98,AI Engineer,Lead,Critical Risk
2023,2,5,3,3,8.37,150.4,0.79,0.0492,1,117425.0,0.236,Content Strategist,Mid,Low Risk
2020,3,16,6,6,5.83,105.9,0.894,0.0783,0,173880.0,0.98,Operations Analyst,Senior,Critical Risk
2020,1,16,4,4,5.95,114.9,0.784,0.0783,0,85909.0,0.98,Operations Analyst,Entry,Critical Risk
2025,3,11,4,4,5.45,95.7,0.725,-0.0074,0,141092.0,0.98,Excel Analyst,Senior,Critical Risk
2022,5,23,5,5,5.86,108.9,0.796,0.0549,0,203693.0,0.98,Supply Chain Analyst,Principal,Critical Risk
2020,3,10,6,6,5.27,104.4,0.858,0.0445,0,166843.0,0.98,Digital Marketer,Senior,Critical Risk
2019,1,13,6,6,7.58,95.8,1.137,0.015,1,124461.0,0.311,HR Analyst,Entry,Moderate Risk
2024,4,16,5,5,6.18,139.1,1.033,0.0783,0,237662.0,0.98,Operations Analyst,Lead,Critical Risk
2022,1,20,4,4,8.38,102.6,0.98,0.0651,1,107366.0,0.05,SQL Developer,Entry,Low Risk
2019,1,11,3,3,1.67,105.9,0.396,-0.0074,0,43359.0,0.98,Excel Analyst,Entry,Critical Risk
2022,3,1,6,6,5.45,131.6,0.873,0.0589,0,169831.0,0.98,Accountant,Senior,Critical Risk
2024,1,4,4,4,6.98,130.3,1.579,0.0635,0,172934.0,0.622,Cloud Architect,Entry,High Risk
2020,1,13,4,4,8.65,100.0,1.014,0.015,1,111026.0,0.05,HR Analyst,Entry,Low Risk
2020,4,4,3,3,4.7,109.7,1.062,0.0635,0,244248.0,0.98,Cloud Architect,Lead,Critical Risk
2023,2,2,3,3,6.7,121.9,1.052,0.0454,0,156533.0,0.725,BI Developer,Mid,High Risk
2023,5,6,5,5,7.5,114.6,1.211,0.0674,0,309678.0,0.529,Data Analyst,Principal,High Risk
2019,1,12,3,3,3.77,93.3,0.657,0.0709,0,71943.0,0.98,Financial Analyst,Entry,Critical Risk
2023,1,19,6,6,6.25,141.3,0.788,0.0467,0,86292.0,0.98,SEO Specialist,Entry,Critical Risk
2023,3,22,4,4,7.88,119.6,1.095,0.0662,1,213021.0,0.05,Statistician,Senior,Low Risk
2024,2,17,4,4,7.08,154.5,1.229,0.0733,0,182724.0,0.37,Product Manager,Mid,Moderate Risk
2020,4,3,4,4,5.18,107.5,0.731,0.072,0,168112.0,0.98,Business Analyst,Lead,Critical Risk
2022,4,18,6,6,6.2,109.4,1.065,0.0194,0,244888.0,0.98,QA Engineer,Lead,Critical Risk
2024,2,5,4,4,3.8,145.5,0.623,0.0492,0,92721.0,0.98,Content Strategist,Mid,Critical Risk
2023,4,9,5,5,7.1,119.8,1.317,0.061,0,302889.0,0.623,DevOps Engineer,Lead,High Risk
2023,4,13,6,6,7.72,135.8,1.257,0.015,1,289151.0,0.314,HR Analyst,Lead,Moderate Risk
2023,2,18,4,4,5.7,98.8,0.878,0.0194,0,130524.0,0.98,QA Engineer,Mid,Critical Risk
2024,5,23,4,4,8.28,119.4,1.05,0.0549,1,268438.0,0.058,Supply Chain Analyst,Principal,Low Risk
2024,4,7,3,3,4.07,115.2,1.122,0.1045,0,258121.0,0.98,Data Engineer,Lead,Critical Risk
2019,1,6,5,5,7.56,97.7,0.99,0.0674,1,108462.0,0.312,Data Analyst,Entry,Moderate Risk
2021,3,1,6,6,6.82,116.0,1.184,0.0589,0,230191.0,0.98,Accountant,Senior,Critical Risk
2020,2,7,6,6,5.0,105.9,1.208,0.1045,0,179634.0,0.98,Data Engineer,Mid,Critical Risk
2024,1,11,3,3,6.73,121.1,0.75,-0.0074,0,82112.0,0.98,Excel Analyst,Entry,Critical Risk
2022,4,21,5,5,7.5,136.3,1.28,0.044,1,294491.0,0.119,Software Developer,Lead,Low Risk
2023,3,9,3,3,7.1,123.3,1.238,0.061,0,240832.0,0.398,DevOps Engineer,Senior,Moderate Risk
2022,1,7,5,5,4.8,140.8,1.282,0.1045,0,140342.0,0.98,Data Engineer,Entry,Critical Risk
2022,5,6,4,4,6.68,120.5,0.957,0.0674,0,244734.0,0.937,Data Analyst,Principal,Critical Risk
2023,4,6,3,3,3.87,122.0,0.621,0.0674,0,142918.0,0.98,Data Analyst,Lead,Critical Risk
2022,3,18,6,6,7.47,114.7,1.349,0.0194,0,262375.0,0.488,QA Engineer,Senior,Moderate Risk
2023,5,6,6,6,5.98,145.3,1.062,0.0674,0,271681.0,0.98,Data Analyst,Principal,Critical Risk
2024,3,21,6,6,7.42,130.7,1.531,0.044,1,297669.0,0.349,Software Developer,Senior,Moderate Risk
2022,3,0,3,3,4.07,129.1,1.259,0.0761,0,244888.0,0.953,AI Engineer,Senior,Critical Risk
2019,2,6,3,3,9.33,102.5,1.028,0.0674,1,152840.0,0.05,Data Analyst,Mid,Low Risk
2025,1,11,3,3,4.13,131.0,0.637,-0.0074,0,69782.0,0.98,Excel Analyst,Entry,Critical Risk
2023,2,8,5,5,4.9,135.1,1.202,0.0881,0,178733.0,0.98,Data Scientist,Mid,Critical Risk
2020,1,17,3,3,6.07,118.6,1.053,0.0733,0,115299.0,0.374,Product Manager,Entry,Moderate Risk
2020,1,3,4,4,5.18,113.7,0.64,0.072,0,70075.0,0.98,Business Analyst,Entry,Critical Risk
2023,2,16,3,3,8.43,108.0,0.94,0.0783,1,139871.0,0.127,Operations Analyst,Mid,Low Risk
2020,3,20,4,4,5.48,105.8,0.891,0.0651,0,173279.0,0.98,SQL Developer,Senior,Critical Risk
2025,2,4,5,5,5.86,120.3,1.451,0.0635,0,215796.0,0.98,Cloud Architect,Mid,Critical Risk
2021,2,9,5,5,7.94,100.2,1.543,0.061,1,229553.0,0.091,DevOps Engineer,Mid,Low Risk
2021,1,17,3,3,1.93,116.2,0.851,0.0733,0,93150.0,0.98,Product Manager,Entry,Critical Risk
2024,1,23,5,5,3.84,118.6,0.768,0.0549,0,84086.0,0.98,Supply Chain Analyst,Entry,Critical Risk
2025,4,4,5,5,6.84,169.1,1.578,0.0635,0,362944.0,0.444,Cloud Architect,Lead,Moderate Risk
2020,5,11,5,5,5.32,113.7,0.763,-0.0074,0,195219.0,0.98,Excel Analyst,Principal,Critical Risk
2022,4,14,4,4,4.88,118.0,0.529,0.0167,0,121706.0,0.98,IT Support Specialist,Lead,Critical Risk
2025,3,7,6,6,7.77,143.8,1.708,0.1045,1,332197.0,0.182,Data Engineer,Senior,Low Risk
2020,1,20,6,6,8.48,110.0,1.289,0.0651,1,141111.0,0.05,SQL Developer,Entry,Low Risk
2021,3,19,6,6,5.33,114.8,0.772,0.0467,0,150048.0,0.98,SEO Specialist,Senior,Critical Risk
2024,3,3,5,5,6.0,125.7,0.941,0.072,0,183008.0,0.98,Business Analyst,Senior,Critical Risk
2022,4,20,5,5,6.32,114.7,1.108,0.0651,0,254828.0,0.98,SQL Developer,Lead,Critical Risk
2023,5,15,5,5,4.66,137.2,1.454,0.0728,0,371884.0,0.98,Machine Learning Engineer,Principal,Critical Risk
2021,4,12,6,6,7.42,111.4,1.151,0.0709,0,264655.0,0.446,Financial Analyst,Lead,Moderate Risk
2025,4,4,5,5,4.8,166.9,1.382,0.0635,0,318013.0,0.98,Cloud Architect,Lead,Critical Risk
2021,5,13,4,4,5.55,115.5,0.678,0.015,0,173437.0,0.98,HR Analyst,Principal,Critical Risk
2019,5,4,4,4,7.2,104.7,1.475,0.0635,1,377350.0,0.144,Cloud Architect,Principal,Low Risk
2023,3,17,6,6,3.77,108.3,1.163,0.0733,0,226250.0,0.98,Product Manager,Senior,Critical Risk
2025,4,3,3,3,7.03,151.7,0.944,0.072,0,217087.0,0.6,Business Analyst,Lead,High Risk
2023,3,7,5,5,4.4,134.2,1.102,0.1045,0,214356.0,0.98,Data Engineer,Senior,Critical Risk
2023,1,1,4,4,6.68,137.1,0.804,0.0589,0,88075.0,0.803,Accountant,Entry,Critical Risk
2022,1,16,4,4,7.18,131.0,0.967,0.0783,0,105898.0,0.756,Operations Analyst,Entry,Critical Risk
2022,3,8,6,6,5.95,128.2,1.116,0.0881,0,217098.0,0.98,Data Scientist,Senior,Critical Risk
2019,4,22,6,6,8.25,95.6,1.371,0.0662,1,315481.0,0.05,Statistician,Lead,Low Risk
2025,5,4,4,4,5.42,151.3,1.427,0.0635,0,365073.0,0.98,Cloud Architect,Principal,Critical Risk
2024,3,18,5,5,3.76,104.6,0.806,0.0194,0,156807.0,0.98,QA Engineer,Senior,Critical Risk
2023,1,12,4,4,8.55,126.2,1.232,0.0709,1,134951.0,0.05,Financial Analyst,Entry,Low Risk
2024,1,11,5,5,7.06,101.6,1.019,-0.0074,0,111619.0,0.98,Excel Analyst,Entry,Critical Risk
2019,4,5,3,3,6.37,93.9,0.53,0.0492,0,121828.0,0.846,Content Strategist,Lead,Critical Risk
2025,2,22,3,3,4.67,157.9,0.833,0.0662,0,123888.0,0.98,Statistician,Mid,Critical Risk
2022,1,3,4,4,6.65,122.6,0.978,0.072,0,107068.0,0.898,Business Analyst,Entry,Critical Risk
2025,4,13,5,5,5.64,138.0,0.812,0.015,0,186784.0,0.98,HR Analyst,Lead,Critical Risk
2019,5,20,4,4,7.3,98.9,0.921,0.0651,1,235627.0,0.301,SQL Developer,Principal,Moderate Risk
2023,5,9,4,4,6.48,138.0,1.234,0.061,0,315556.0,0.749,DevOps Engineer,Principal,High Risk
2021,5,22,6,6,5.7,121.5,1.169,0.0662,0,298902.0,0.98,Statistician,Principal,Critical Risk
2021,4,22,6,6,5.17,120.6,0.927,0.0662,0,213253.0,0.98,Statistician,Lead,Critical Risk
2020,1,2,3,3,3.9,102.6,0.672,0.0454,0,73632.0,0.98,BI Developer,Entry,Critical Risk
2023,3,17,5,5,7.2,134.3,1.349,0.0733,0,262437.0,0.506,Product Manager,Senior,High Risk
2025,2,22,5,5,6.3,140.4,1.189,0.0662,0,176886.0,0.98,Statistician,Mid,Critical Risk
2022,4,17,6,6,5.25,127.2,1.18,0.0733,0,271483.0,0.98,Product Manager,Lead,Critical Risk
2025,2,23,3,3,4.33,109.7,0.664,0.0549,0,98793.0,0.98,Supply Chain Analyst,Mid,Critical Risk
2019,1,22,6,6,7.18,103.5,1.352,0.0662,1,148113.0,0.291,Statistician,Entry,Moderate Risk
2020,3,18,6,6,6.75,101.3,1.179,0.0194,0,229389.0,0.98,QA Engineer,Senior,Critical Risk
2021,2,14,6,6,7.93,110.5,1.178,0.0167,0,175243.0,0.373,IT Support Specialist,Mid,Moderate Risk
2023,5,16,3,3,4.23,113.9,0.648,0.0783,0,165792.0,0.98,Operations Analyst,Principal,Critical Risk
2024,2,7,6,6,7.25,111.5,1.429,0.1045,0,212581.0,0.386,Data Engineer,Mid,Moderate Risk
2019,1,12,5,5,5.48,101.2,0.861,0.0709,0,94335.0,0.98,Financial Analyst,Entry,Critical Risk
2021,2,20,3,3,2.5,110.2,0.607,0.0651,0,90331.0,0.98,SQL Developer,Mid,Critical Risk
2023,4,16,5,5,6.32,133.3,0.989,0.0783,0,227479.0,0.98,Operations Analyst,Lead,Critical Risk
2020,3,9,4,4,5.45,101.1,1.113,0.061,0,216496.0,0.98,DevOps Engineer,Senior,Critical Risk
2023,3,21,5,5,4.62,137.9,0.978,0.044,0,190113.0,0.98,Software Developer,Senior,Critical Risk
2022,4,9,5,5,7.18,126.6,1.392,0.061,0,320307.0,0.521,DevOps Engineer,Lead,High Risk
2023,2,23,4,4,4.95,141.1,0.768,0.0549,0,114179.0,0.98,Supply Chain Analyst,Mid,Critical Risk
2020,2,12,3,3,6.6,114.0,0.755,0.0709,0,112270.0,0.803,Financial Analyst,Mid,Critical Risk
2023,5,3,3,3,5.53,145.5,0.793,0.072,0,202754.0,0.842,Business Analyst,Principal,Critical Risk
2024,3,11,5,5,4.4,135.5,0.757,-0.0074,0,147223.0,0.98,Excel Analyst,Senior,Critical Risk
2023,4,23,5,5,4.56,119.6,0.792,0.0549,0,182141.0,0.98,Supply Chain Analyst,Lead,Critical Risk
2024,2,14,3,3,8.4,119.3,0.863,0.0167,1,128381.0,0.326,IT Support Specialist,Mid,Moderate Risk
2021,4,11,3,3,6.9,91.9,0.586,-0.0074,0,134691.0,0.98,Excel Analyst,Lead,Critical Risk
2021,2,15,3,3,8.23,106.5,1.363,0.0728,1,202738.0,0.05,Machine Learning Engineer,Mid,Low Risk
2021,4,23,5,5,8.68,114.9,1.159,0.0549,1,266660.0,0.05,Supply Chain Analyst,Lead,Low Risk
2023,5,10,6,6,8.72,132.1,1.43,0.0445,1,365774.0,0.05,Digital Marketer,Principal,Low Risk
2025,5,21,5,5,7.12,173.3,1.356,0.044,0,346895.0,0.439,Software Developer,Principal,Moderate Risk
2025,4,8,3,3,6.53,161.8,1.197,0.0881,0,275316.0,0.505,Data Scientist,Lead,High Risk
2024,4,15,4,4,7.18,124.1,1.495,0.0728,1,343848.0,0.243,Machine Learning Engineer,Lead,Low Risk
2025,4,16,6,6,5.6,154.5,1.069,0.0783,0,245786.0,0.98,Operations Analyst,Lead,Critical Risk
2023,1,14,6,6,4.82,115.7,0.694,0.0167,0,75976.0,0.98,IT Support Specialist,Entry,Critical Risk
2021,1,12,4,4,6.92,102.1,1.0,0.0709,0,109464.0,0.858,Financial Analyst,Entry,Critical Risk
2023,4,4,3,3,8.07,114.6,1.341,0.0635,1,308374.0,0.05,Cloud Architect,Lead,Low Risk
2025,2,17,5,5,6.02,140.7,1.396,0.0733,0,207697.0,0.98,Product Manager,Mid,Critical Risk
2022,4,11,4,4,4.3,93.6,0.609,-0.0074,0,139976.0,0.98,Excel Analyst,Lead,Critical Risk
2022,4,9,5,5,6.44,101.1,1.166,0.061,0,268292.0,0.752,DevOps Engineer,Lead,Critical Risk
2022,4,19,3,3,6.4,124.2,0.73,0.0467,0,167860.0,0.98,SEO Specialist,Lead,Critical Risk
2023,2,11,4,4,6.1,99.1,0.877,-0.0074,0,130425.0,0.98,Excel Analyst,Mid,Critical Risk
2024,3,19,6,6,5.57,119.7,0.997,0.0467,0,193878.0,0.98,SEO Specialist,Senior,Critical Risk
2019,2,11,4,4,5.18,94.5,0.574,-0.0074,0,85378.0,0.98,Excel Analyst,Mid,Critical Risk
2023,1,6,3,3,6.4,122.2,0.729,0.0674,0,79816.0,0.538,Data Analyst,Entry,High Risk
2020,2,10,6,6,8.12,122.1,1.032,0.0445,1,153496.0,0.05,Digital Marketer,Mid,Low Risk
2023,2,8,4,4,4.88,125.3,1.092,0.0881,0,162371.0,0.98,Data Scientist,Mid,Critical Risk
2019,2,12,5,5,7.34,98.7,0.928,0.0709,0,138048.0,0.525,Financial Analyst,Mid,High Risk
2019,4,4,5,5,4.38,101.3,1.069,0.0635,0,246000.0,0.98,Cloud Architect,Lead,Critical Risk
2020,5,10,4,4,7.08,109.4,0.819,0.0445,0,209579.0,0.557,Digital Marketer,Principal,High Risk
2019,5,18,3,3,5.8,103.7,0.789,0.0194,0,201753.0,0.828,QA Engineer,Principal,Critical Risk
2020,1,13,6,6,7.0,101.1,1.038,0.015,0,113619.0,0.693,HR Analyst,Entry,High Risk
2021,5,10,4,4,6.82,105.8,0.936,0.0445,0,239325.0,0.612,Digital Marketer,Principal,High Risk
2021,5,19,5,5,4.54,121.4,0.732,0.0467,0,187194.0,0.98,SEO Specialist,Principal,Critical Risk
2021,2,4,5,5,7.54,108.0,1.5,0.0635,1,223127.0,0.223,Cloud Architect,Mid,Low Risk
2021,5,22,4,4,3.58,109.3,0.859,0.0662,0,219702.0,0.98,Statistician,Principal,Critical Risk
2024,5,9,4,4,5.05,114.3,1.123,0.061,0,287323.0,0.905,DevOps Engineer,Principal,Critical Risk
2024,3,17,5,5,5.8,121.5,1.377,0.0733,0,267850.0,0.957,Product Manager,Senior,Critical Risk
2022,3,16,5,5,7.54,134.9,1.159,0.0783,0,225475.0,0.38,Operations Analyst,Senior,Moderate Risk
2025,4,19,4,4,6.07,168.5,0.793,0.0467,0,182393.0,0.887,SEO Specialist,Lead,Critical Risk
2023,3,12,6,6,7.13,126.6,1.19,0.0709,0,231359.0,0.748,Financial Analyst,Senior,High Risk
2022,4,18,4,4,7.48,118.0,1.149,0.0194,0,264278.0,0.709,QA Engineer,Lead,High Risk
2019,1,3,5,5,4.62,100.5,0.86,0.072,0,94223.0,0.98,Business Analyst,Entry,Critical Risk
2019,5,23,3,3,4.67,106.8,0.695,0.0549,0,177657.0,0.98,Supply Chain Analyst,Principal,Critical Risk
2022,2,11,5,5,7.12,92.1,0.863,-0.0074,0,128419.0,0.891,Excel Analyst,Mid,Critical Risk
2023,2,4,4,4,7.08,117.5,1.473,0.0635,1,219027.0,0.226,Cloud Architect,Mid,Low Risk
2024,3,1,3,3,5.7,118.4,0.698,0.0589,0,135742.0,0.98,Accountant,Senior,Critical Risk
2022,2,1,5,5,7.56,105.9,1.018,0.0589,0,151453.0,0.759,Accountant,Mid,Critical Risk
2025,4,1,4,4,6.72,155.5,1.04,0.0589,0,239122.0,0.98,Accountant,Lead,Critical Risk
2022,4,7,3,3,5.53,116.5,1.083,0.1045,0,249180.0,0.825,Data Engineer,Lead,Critical Risk
2024,4,10,5,5,6.96,151.2,0.9,0.0445,0,207019.0,0.649,Digital Marketer,Lead,High Risk
2023,3,20,6,6,6.33,98.7,1.15,0.0651,0,223561.0,0.98,SQL Developer,Senior,Critical Risk
2021,3,11,6,6,4.38,86.9,0.618,-0.0074,0,120192.0,0.98,Excel Analyst,Senior,Critical Risk
2024,4,6,5,5,6.82,133.0,0.906,0.0674,0,208460.0,0.624,Data Analyst,Lead,High Risk
2022,4,8,4,4,8.6,117.9,1.379,0.0881,1,317309.0,0.05,Data Scientist,Lead,Low Risk
2025,5,12,4,4,6.78,111.8,1.068,0.0709,0,273227.0,0.967,Financial Analyst,Principal,Critical Risk
2020,2,8,3,3,8.37,113.5,1.137,0.0881,1,169177.0,0.05,Data Scientist,Mid,Low Risk
2022,3,7,5,5,7.24,116.0,1.377,0.1045,0,267708.0,0.644,Data Engineer,Senior,High Risk
2019,1,11,4,4,7.75,102.4,0.789,-0.0074,1,86369.0,0.344,Excel Analyst,Entry,Moderate Risk
2020,2,6,3,3,6.37,106.3,0.8,0.0674,0,118987.0,0.791,Data Analyst,Mid,Critical Risk
2020,1,19,5,5,7.1,113.0,1.0,0.0467,0,109522.0,0.682,SEO Specialist,Entry,High Risk
2021,3,2,3,3,8.67,102.1,0.983,0.0454,1,191084.0,0.05,BI Developer,Senior,Low Risk
2020,2,7,5,5,7.3,109.1,1.347,0.1045,1,200279.0,0.263,Data Engineer,Mid,Moderate Risk
2020,5,13,6,6,8.35,112.1,1.096,0.015,1,280299.0,0.05,HR Analyst,Principal,Low Risk
2022,5,19,6,6,4.43,126.0,0.757,0.0467,0,193616.0,0.98,SEO Specialist,Principal,Critical Risk
2022,5,22,6,6,6.63,139.1,1.357,0.0662,0,347032.0,0.544,Statistician,Principal,High Risk
2025,1,0,6,6,8.58,118.2,2.003,0.0761,1,219403.0,0.05,AI Engineer,Entry,Low Risk
2019,4,20,4,4,4.88,97.4,0.747,0.0651,0,171839.0,0.98,SQL Developer,Lead,Critical Risk
2019,4,11,6,6,4.87,100.8,0.757,-0.0074,0,174026.0,0.98,Excel Analyst,Lead,Critical Risk
2019,2,11,5,5,7.04,105.3,0.781,-0.0074,0,116140.0,0.98,Excel Analyst,Mid,Critical Risk
2019,3,1,6,6,8.77,106.5,1.28,0.0589,1,249021.0,0.05,Accountant,Senior,Low Risk
2023,1,2,5,5,7.32,131.8,1.251,0.0454,0,137018.0,0.699,BI Developer,Entry,High Risk
2019,4,14,6,6,6.78,97.5,1.028,0.0167,0,236470.0,0.98,IT Support Specialist,Lead,Critical Risk
2023,4,15,3,3,3.5,130.7,1.046,0.0728,0,240719.0,0.98,Machine Learning Engineer,Lead,Critical Risk
2023,1,5,5,5,3.02,107.7,0.547,0.0492,0,59921.0,0.98,Content Strategist,Entry,Critical Risk
2020,1,20,5,5,8.76,104.2,1.221,0.0651,1,133747.0,0.05,SQL Developer,Entry,Low Risk
2020,5,18,4,4,6.48,113.1,0.869,0.0194,0,222271.0,0.705,QA Engineer,Principal,High Risk
2020,1,6,5,5,5.64,109.6,0.95,0.0674,0,104082.0,0.913,Data Analyst,Entry,Critical Risk
2020,4,23,6,6,5.28,107.9,0.935,0.0549,0,215041.0,0.98,Supply Chain Analyst,Lead,Critical Risk
2021,5,12,5,5,4.68,112.1,0.888,0.0709,0,227035.0,0.98,Financial Analyst,Principal,Critical Risk
2024,5,22,3,3,7.77,128.6,0.995,0.0662,1,254551.0,0.093,Statistician,Principal,Low Risk
2023,4,0,5,5,4.46,117.9,1.417,0.0761,0,326003.0,0.98,AI Engineer,Lead,Critical Risk
2020,2,11,3,3,5.4,93.7,0.574,-0.0074,0,85310.0,0.98,Excel Analyst,Mid,Critical Risk
2024,4,21,5,5,7.48,157.2,1.428,0.044,1,328590.0,0.277,Software Developer,Lead,Moderate Risk
2024,3,8,6,6,6.18,121.5,1.288,0.0881,0,250409.0,0.98,Data Scientist,Senior,Critical Risk
2021,3,15,6,6,6.1,106.5,1.281,0.0728,0,249178.0,0.98,Machine Learning Engineer,Senior,Critical Risk
2023,3,2,5,5,6.02,116.9,1.06,0.0454,0,206171.0,0.98,BI Developer,Senior,Critical Risk
2025,1,17,6,6,4.95,179.2,1.385,0.0733,0,151621.0,0.98,Product Manager,Entry,Critical Risk
2019,2,10,5,5,3.88,89.6,0.612,0.0445,0,91094.0,0.98,Digital Marketer,Mid,Critical Risk
2020,3,0,3,3,7.17,117.1,1.257,0.0761,1,244482.0,0.154,AI Engineer,Senior,Low Risk
2020,4,2,5,5,5.3,91.6,0.855,0.0454,0,196789.0,0.98,BI Developer,Lead,Critical Risk
2023,2,0,5,5,4.6,113.3,1.354,0.0761,0,201360.0,0.98,AI Engineer,Mid,Critical Risk
2023,3,11,5,5,4.44,114.3,0.754,-0.0074,0,146553.0,0.98,Excel Analyst,Senior,Critical Risk
2023,3,0,4,4,3.38,122.0,1.241,0.0761,0,241279.0,0.98,AI Engineer,Senior,Critical Risk
2020,2,14,3,3,7.33,101.9,0.797,0.0167,0,118560.0,0.532,IT Support Specialist,Mid,High Risk
2022,2,7,5,5,6.0,115.8,1.236,0.1045,0,183788.0,0.792,Data Engineer,Mid,Critical Risk
2019,5,13,4,4,6.88,115.6,0.858,0.015,0,219355.0,0.791,HR Analyst,Principal,Critical Risk
2020,1,9,5,5,7.06,106.5,1.265,0.061,0,138571.0,0.37,DevOps Engineer,Entry,Moderate Risk
2022,3,16,5,5,4.56,133.1,0.757,0.0783,0,147265.0,0.98,Operations Analyst,Senior,Critical Risk
2025,2,12,5,5,8.4,119.8,1.355,0.0709,1,201464.0,0.05,Financial Analyst,Mid,Low Risk
2020,5,11,5,5,7.56,104.0,1.005,-0.0074,0,257048.0,0.633,Excel Analyst,Principal,High Risk
2024,3,9,5,5,6.12,158.5,1.301,0.061,0,252960.0,0.98,DevOps Engineer,Senior,Critical Risk
2020,2,20,5,5,6.04,98.8,0.798,0.0651,0,118736.0,0.98,SQL Developer,Mid,Critical Risk
2024,4,3,5,5,6.98,127.4,0.997,0.072,0,229241.0,0.636,Business Analyst,Lead,High Risk
2022,1,12,6,6,4.63,115.8,0.942,0.0709,0,103175.0,0.98,Financial Analyst,Entry,Critical Risk
2021,1,13,5,5,8.2,116.2,0.969,0.015,1,106170.0,0.05,HR Analyst,Entry,Low Risk
2025,2,14,6,6,6.1,136.2,1.026,0.0167,0,152527.0,0.98,IT Support Specialist,Mid,Critical Risk
2019,3,5,6,6,5.17,93.8,0.772,0.0492,0,150090.0,0.98,Content Strategist,Senior,Critical Risk
2025,4,11,4,4,6.42,125.8,0.787,-0.0074,0,180956.0,0.98,Excel Analyst,Lead,Critical Risk
2019,2,4,3,3,6.33,110.9,1.234,0.0635,0,183578.0,0.502,Cloud Architect,Mid,High Risk
2021,3,23,6,6,7.98,112.1,1.281,0.0549,1,249091.0,0.139,Supply Chain Analyst,Senior,Low Risk
2023,5,16,4,4,6.88,109.8,0.985,0.0783,0,251975.0,0.969,Operations Analyst,Principal,Critical Risk
2025,2,22,5,5,5.68,145.3,1.005,0.0662,0,149460.0,0.98,Statistician,Mid,Critical Risk
2019,5,10,5,5,7.34,105.6,1.057,0.0445,1,270427.0,0.239,Digital Marketer,Principal,Low Risk
2023,1,22,3,3,9.17,116.2,1.227,0.0662,1,134366.0,0.05,Statistician,Entry,Low Risk
2025,5,16,5,5,5.58,151.3,1.018,0.0783,0,260458.0,0.98,Operations Analyst,Principal,Critical Risk
2019,4,5,4,4,3.42,100.1,0.474,0.0492,0,109092.0,0.98,Content Strategist,Lead,Critical Risk
2024,2,8,6,6,7.52,110.3,1.538,0.0881,1,228807.0,0.302,Data Scientist,Mid,Moderate Risk
2020,5,6,5,5,4.7,95.4,0.796,0.0674,0,203572.0,0.98,Data Analyst,Principal,Critical Risk
2021,1,14,3,3,6.53,104.0,0.667,0.0167,0,73018.0,0.764,IT Support Specialist,Entry,Critical Risk
2023,3,17,3,3,1.9,122.1,0.92,0.0733,0,178922.0,0.98,Product Manager,Senior,Critical Risk
2021,4,19,3,3,6.93,126.3,0.728,0.0467,0,167434.0,0.823,SEO Specialist,Lead,Critical Risk
2020,3,16,5,5,6.96,106.1,0.96,0.0783,0,186768.0,0.861,Operations Analyst,Senior,Critical Risk
2022,3,0,3,3,9.37,129.0,1.582,0.0761,1,307656.0,0.05,AI Engineer,Senior,Low Risk
2025,5,7,3,3,8.73,158.8,1.51,0.1045,1,386200.0,0.05,Data Engineer,Principal,Low Risk
2021,2,15,3,3,8.63,115.0,1.365,0.0728,1,203072.0,0.05,Machine Learning Engineer,Mid,Low Risk
2025,5,19,5,5,6.86,159.7,1.004,0.0467,0,256918.0,0.889,SEO Specialist,Principal,Critical Risk
2019,4,0,5,5,7.7,90.9,1.626,0.0761,1,373972.0,0.05,AI Engineer,Lead,Low Risk
2023,1,6,6,6,6.9,122.9,1.12,0.0674,0,122696.0,0.318,Data Analyst,Entry,Moderate Risk
2023,1,11,4,4,1.95,96.6,0.451,-0.0074,0,49336.0,0.98,Excel Analyst,Entry,Critical Risk
2025,4,6,4,4,2.05,142.9,0.557,0.0674,0,128078.0,0.98,Data Analyst,Lead,Critical Risk
2022,5,6,4,4,7.93,120.1,0.996,0.0674,1,254758.0,0.05,Data Analyst,Principal,Low Risk
2023,4,23,5,5,7.32,145.4,1.002,0.0549,1,230565.0,0.342,Supply Chain Analyst,Lead,Moderate Risk
